transaction_id,customer_id,product_category,amount,quantity,payment_method,transaction_date
500502,103846,Groceries,113.04,4,UPI,2021-10-18
500503,104430,Clothing,3168.26,2,Cash,2021-02-05
500504,103679,Sports,999.53,3,Cash,2023-09-06
500505,102868,Beauty,964.2,4,UPI,2023-05-10
500506,103374,Sports,1549.03,3,Card,2021-03-07
500507,102413,Clothing,2586.45,1,UPI,2023-03-08
500508,101109,Groceries,1201.68,3,UPI,2024-12-21
500509,104417,Clothing,714.9,1,Card,2021-06-06
500510,102634,Electronics,192.39,3,Wallet,2021-05-01
500511,102982,Home,1918.27,3,Card,2021-07-11
500512,104947,Electronics,214.76,1,Card,2024-10-09
500513,104914,Electronics,1605.16,2,Card,2021-12-23
500514,102933,Home,950.74,3,Wallet,2022-06-15
500515,100158,Electronics,634.99,1,Card,2022-04-25
500516,101949,Home,1189.15,3,Card,2023-03-08
500517,104686,Home,1825.97,3,Cash,2024-01-02
500518,101420,Beauty,3449.1,3,Card,2024-11-15
500519,104993,Electronics,418.97,3,Card,2023-08-12
500520,100397,Electronics,3577.91,4,Card,2024-01-05
500521,102822,Sports,3941.43,3,Card,2021-07-07
500522,102556,Groceries,2066.03,1,Card,2024-09-23
500523,101258,Beauty,2608.77,3,UPI,2022-04-21
500524,104735,Groceries,1464.85,1,Card,2024-08-22
500525,103099,Home,97.86,1,UPI,2023-07-06
500526,101128,Electronics,1077.02,2,Wallet,2022-10-11
500527,101893,Clothing,1700.21,1,Cash,2021-06-11
500528,103596,Beauty,3460.65,1,UPI,2023-03-13
500529,101470,Home,1064.03,2,Wallet,2021-02-16
500530,104408,Sports,1947.02,3,Wallet,2021-01-24
500531,100811,Groceries,1515.09,4,UPI,2024-09-21
500532,101304,Toys,445.54,2,Card,2024-07-31
500533,100693,Home,251.72,4,Wallet,2021-06-23
500534,100496,Electronics,1717.91,3,Netbanking,2024-08-23
500535,101479,Electronics,369.52,3,Card,2023-05-29
500536,104992,Electronics,386.75,4,Wallet,2023-02-13
500537,100448,Electronics,1289.21,4,Card,2021-08-18
500538,101045,Toys,1917.47,1,Card,2022-12-04
500539,101331,Groceries,1097.68,3,Card,2021-04-28
500540,103099,Groceries,2645.21,2,Card,2021-02-22
500541,103721,Clothing,335.06,2,UPI,2024-04-30
500542,103757,Clothing,399.09,3,UPI,2023-08-06
500543,100036,Groceries,1265.88,4,Card,2022-07-26
500544,103271,Electronics,2171.9,4,Card,2022-06-07
500545,103152,Electronics,980.14,2,UPI,2023-02-11
500546,102567,Home,62.52,4,Card,2023-02-21
500547,101866,Groceries,1405.91,2,Wallet,2024-03-10
500548,103977,Toys,2065.72,1,UPI,2022-10-17
500549,101705,Clothing,438.46,1,UPI,2021-04-23
500550,101126,Clothing,116.87,1,Card,2024-07-11
500551,101520,Toys,925.65,3,Wallet,2024-09-29
500552,102174,Clothing,101.68,4,Card,2021-04-09
500553,101052,Clothing,695.46,1,Card,2022-04-18
500554,103049,Groceries,71.57,2,Netbanking,2023-11-13
500555,104425,Sports,355.82,1,UPI,2021-08-27
500556,102985,Groceries,640.84,4,Card,2022-09-13
500557,102210,Home,192.14,2,UPI,2024-07-10
500558,103976,Clothing,195.46,1,UPI,2024-09-10
500559,103738,Clothing,2155.78,4,UPI,2022-11-03
500560,101819,Beauty,100.77,2,UPI,2022-01-22
500561,103034,Clothing,1451.42,1,Wallet,2022-08-29
500562,103644,Groceries,2071.52,1,Wallet,2021-05-02
500563,101207,Home,218.11,4,Wallet,2024-08-16
500564,101816,Toys,310.85,1,UPI,2022-07-17
500565,100502,Sports,1280.97,4,Card,2021-11-13
500566,104932,Groceries,505.14,1,UPI,2021-01-20
500567,100408,Books,826.49,2,UPI,2022-06-26
500568,100827,Groceries,2219.49,1,Card,2024-08-16
500569,102384,Books,228.18,3,UPI,2024-01-15
500570,104351,Groceries,1210.0,1,UPI,2022-02-09
500571,101762,Books,3475.03,4,Wallet,2023-09-05
500572,103840,Electronics,121.02,1,Card,2022-11-24
500573,103385,Sports,124.26,3,UPI,2021-04-22
500574,103184,Sports,1020.92,2,Card,2024-03-08
500575,104237,Sports,3914.93,3,Card,2023-10-31
500576,100064,Beauty,348.88,2,Card,2024-08-07
500577,104649,Clothing,531.99,3,Card,2022-01-14
500578,104141,Electronics,174.63,3,Card,2023-07-29
500579,104687,Groceries,589.77,3,Card,2021-08-26
500580,103963,Home,104.41,2,Wallet,2022-10-06
500581,104406,Home,641.37,1,Card,2021-11-26
500582,100982,Groceries,1022.93,4,Netbanking,2021-07-04
500583,101572,Groceries,4476.89,1,Wallet,2024-12-19
500584,101549,Clothing,2097.06,3,Card,2024-09-08
500585,100520,Sports,2121.61,2,Card,2022-04-27
500586,103643,Beauty,360.75,2,UPI,2022-08-24
500587,100648,Electronics,159.53,1,Card,2024-10-13
500588,100243,Toys,1158.81,2,Card,2021-12-28
500589,103879,Toys,933.61,2,UPI,2023-11-26
500590,104530,Electronics,922.05,3,Card,2022-05-31
500591,103820,Clothing,188.5,2,UPI,2021-11-26
500592,104121,Home,867.19,2,UPI,2021-09-26
500593,102987,Home,245.53,3,Netbanking,2023-12-30
500594,104446,Home,708.06,1,Card,2023-08-13
500595,102467,Clothing,127.01,4,Card,2022-01-13
500596,104936,Groceries,2382.99,4,UPI,2021-10-20
500597,100492,Electronics,65.92,4,Cash,2024-08-02
500598,104035,Groceries,3412.63,1,Netbanking,2021-12-26
500599,103198,Sports,2434.38,2,UPI,2022-06-08
500600,102894,Groceries,1726.14,3,UPI,2024-09-22
500601,103624,Beauty,4908.14,1,UPI,2022-09-16
500602,104207,Clothing,116.39,4,Card,2023-11-26
500603,104334,Clothing,1281.32,2,UPI,2024-11-03
500604,100861,Beauty,2320.97,4,Card,2021-12-10
500605,100956,Groceries,212.46,4,Card,2024-06-07
500606,100075,Groceries,1104.72,4,Cash,2022-09-10
500607,100625,Books,650.9,1,Netbanking,2022-07-29
500608,101302,Clothing,736.87,2,Card,2022-02-01
500609,103596,Groceries,2973.67,4,Wallet,2022-02-25
500610,102353,Groceries,978.32,1,Card,2022-10-23
500611,103787,Beauty,167.48,3,Card,2022-02-06
500612,102423,Home,3371.67,3,Wallet,2021-02-15
500613,102750,Electronics,295.79,1,Card,2022-11-18
500614,100524,Beauty,2727.85,3,Netbanking,2021-06-03
500615,103883,Clothing,4295.28,4,Card,2021-09-18
500616,103788,Books,2572.88,1,Cash,2022-10-07
500617,101506,Groceries,1406.62,1,Netbanking,2021-10-14
500618,101627,Clothing,1682.99,3,UPI,2023-04-25
500619,101077,Groceries,1494.24,2,UPI,2024-09-16
500620,104059,Clothing,790.59,3,Wallet,2022-10-01
500621,103732,Groceries,434.94,4,Card,2022-12-06
500622,103055,Groceries,452.57,2,Card,2024-07-16
500623,101167,Groceries,1626.4,2,UPI,2021-06-06
500624,100845,Groceries,1230.32,4,Card,2022-09-06
500625,100230,Books,1105.04,2,Wallet,2022-03-05
500626,100207,Electronics,1318.76,1,Card,2023-09-09
500627,100915,Clothing,1838.85,2,Card,2023-05-02
500628,100479,Home,1705.62,2,UPI,2024-06-29
500629,102751,Home,183.65,3,Card,2021-09-24
500630,101776,Sports,591.25,1,Card,2021-02-28
500631,102201,Sports,417.78,4,Card,2022-09-09
500632,102981,Books,977.25,1,Cash,2021-06-20
500633,103313,Sports,126.06,2,UPI,2024-09-04
500634,200019,Beauty,1774.92,3,Card,2022-10-19
500635,101290,Clothing,185.17,4,UPI,2023-04-17
500636,104040,Home,429.96,4,UPI,2023-10-21
500637,104588,Clothing,1882.0,2,UPI,2023-04-02
500638,101553,Groceries,113.52,1,Card,2023-01-04
500639,100081,Groceries,1345.28,3,Card,2022-02-02
500640,104509,Groceries,3150.0,1,UPI,2023-11-05
500641,104619,Groceries,1203.66,1,Card,2023-08-27
500642,100235,Clothing,1546.5,4,Card,2022-04-07
500643,100019,Groceries,1935.8,1,Card,2021-05-18
500644,104073,Clothing,351.61,1,Card,2023-02-01
500645,101484,Toys,1093.76,4,Netbanking,2021-05-30
500646,104571,Clothing,493.64,4,Card,2023-05-13
500647,101067,Groceries,394.41,1,Card,2023-02-20
500648,104324,Groceries,306.51,4,Card,2022-08-16
500649,100322,Beauty,1106.62,3,Card,2021-10-27
500650,101289,Toys,1948.96,3,Card,2024-12-17
500651,104855,Beauty,2553.9,1,UPI,2024-12-13
500652,101133,Groceries,721.57,2,Card,2023-01-29
500653,100629,Groceries,609.98,4,Card,2023-06-04
500654,104304,Books,1445.04,2,Card,2024-05-01
500655,100556,Groceries,1868.91,4,Card,2024-07-30
500656,100466,Electronics,400.54,4,Cash,2024-07-01
500657,101592,Groceries,473.37,1,UPI,2022-05-19
500658,103172,Books,964.72,3,Netbanking,2024-08-29
500659,103542,Clothing,755.22,2,Card,2024-07-25
500660,104415,Toys,1518.14,3,Card,2023-03-13
500661,102671,Electronics,892.59,3,Card,2023-03-29
500662,101940,Sports,192.0,2,UPI,2021-11-06
500663,101782,Electronics,267.76,4,UPI,2024-04-24
500664,104250,Groceries,2836.23,2,UPI,2024-06-01
500665,103611,Home,359.59,3,Card,2022-07-28
500666,104530,Clothing,111.66,2,Card,2024-12-16
500667,104805,Home,1627.68,1,Netbanking,2022-08-19
500668,101478,Books,1432.46,4,UPI,2021-01-27
500669,102620,Electronics,1149.78,4,Card,2022-01-16
500670,103157,Groceries,887.2,2,Card,2024-09-05
500671,100804,Home,4241.2,4,Netbanking,2021-05-11
500672,100249,Toys,203.17,4,Card,2022-10-01
500673,104363,Beauty,906.42,3,UPI,2023-10-17
500674,102644,Clothing,1046.26,3,Wallet,2024-07-27
500675,102837,Sports,77.3,4,Card,2021-10-12
500676,102745,Groceries,687.22,4,Card,2024-05-05
500677,103767,Electronics,1882.34,3,UPI,2023-01-07
500678,100694,Home,814.34,4,Card,2024-07-22
500679,103080,Beauty,2548.01,4,Card,2023-12-28
500680,102318,Clothing,1292.09,3,Card,2021-08-21
500681,104502,Home,1793.36,3,Card,2022-09-03
500682,102582,Clothing,2008.51,3,Cash,2021-08-10
500683,104711,Clothing,1453.49,1,UPI,2022-03-29
500684,101747,Beauty,1710.58,3,Card,2021-10-31
500685,104818,Clothing,1476.15,4,Cash,2023-07-25
500686,104393,Electronics,1009.45,3,UPI,2024-11-24
500687,102920,Beauty,1053.13,1,Card,2024-09-05
500688,101750,Home,302.69,3,Card,2021-09-21
500689,101852,Sports,2158.41,3,UPI,2021-12-31
500690,103861,Toys,499.0,1,Card,2024-11-13
500691,102894,Groceries,970.76,2,Card,2023-01-12
500692,101972,Clothing,394.49,2,Card,2024-06-04
500693,103175,Home,1478.34,3,Card,2022-04-01
500694,103663,Groceries,4484.79,2,UPI,2024-08-21
500695,100108,Beauty,1993.02,2,Card,2022-05-20
500696,100430,Sports,1208.25,4,UPI,2021-11-24
500697,100449,Sports,1055.83,4,Card,2023-03-30
500698,101134,Beauty,857.48,4,UPI,2024-09-05
500699,102104,Groceries,325.25,1,Card,2023-01-06
500700,104006,Sports,563.27,2,UPI,2022-05-07
500701,101741,Beauty,675.85,3,Card,2022-04-06
500702,100081,Beauty,3521.14,1,Card,2024-06-04
500703,102399,Clothing,715.28,2,Card,2022-07-20
500704,104974,Clothing,1108.82,3,UPI,2023-03-31
500705,101733,Electronics,3117.8,1,Card,2022-05-31
500706,104792,Beauty,926.84,4,UPI,2022-02-22
500707,100479,Clothing,397.54,3,Card,2024-01-30
500708,100849,Home,625.59,4,Wallet,2022-02-12
500709,103612,Electronics,615.04,2,Card,2024-11-29
500710,102491,Home,1555.13,3,Card,2024-02-28
500711,103822,Electronics,471.38,4,Card,2023-04-24
500712,104336,Toys,1622.48,4,Card,2021-02-04
500713,101231,Beauty,2690.5,2,Cash,2021-06-03
500714,103420,Groceries,541.5,2,Card,2024-11-26
500715,103050,Home,224.5,2,Netbanking,2023-12-24
500716,104326,Home,1271.17,2,Card,2023-06-09
500717,102120,Beauty,587.15,2,Netbanking,2022-07-22
500718,100243,Sports,966.25,1,Cash,2021-08-17
500719,102861,Books,1256.69,4,Wallet,2023-09-03
500720,104783,Groceries,678.58,2,Card,2023-09-28
500721,100068,Electronics,3153.44,4,Netbanking,2024-06-30
500722,101177,Home,662.22,1,Card,2023-03-16
500723,101554,Sports,490.72,3,Card,2022-07-18
500724,103827,Groceries,2652.45,4,UPI,2023-07-04
500725,101592,Groceries,225.84,4,Card,2021-01-15
500726,101169,Beauty,209.15,4,UPI,2023-06-14
500727,103249,Sports,3343.0,3,Wallet,2023-05-04
500728,100212,Groceries,331.3,1,Netbanking,2021-12-06
500729,100840,Beauty,242.82,4,Card,2021-12-29
500730,101998,Electronics,969.3,1,UPI,2021-06-29
500731,101759,Electronics,107.5,4,Card,2022-08-12
500732,101723,Groceries,1211.15,4,Card,2021-08-03
500733,100517,Beauty,773.82,4,UPI,2024-03-23
500734,101793,Sports,1277.36,3,UPI,2023-12-05
500735,103979,Groceries,450.78,1,Wallet,2021-12-18
500736,102034,Groceries,2880.63,1,Card,2021-01-21
500737,102933,Sports,428.61,2,Wallet,2023-09-16
500738,100801,Home,1267.89,4,UPI,2022-07-19
500739,100326,Books,3532.51,3,Card,2022-10-31
500740,104410,Sports,664.61,4,Card,2023-08-02
500741,101641,Electronics,261.26,1,Card,2022-01-04
500742,101737,Sports,135.0,1,Card,2022-10-21
500743,104401,Groceries,4006.79,4,Card,2022-11-25
500744,103525,Books,1781.19,1,UPI,2024-01-07
500745,103777,Electronics,3065.26,4,Card,2023-10-20
500746,103419,Groceries,1490.11,4,Wallet,2024-02-17
500747,100502,Clothing,553.08,2,Cash,2021-12-25
500748,104780,Electronics,207.52,3,Card,2022-05-18
500749,104549,Groceries,3229.29,3,Card,2021-02-01
500750,101154,Clothing,857.12,1,UPI,2021-12-24
500751,104008,Clothing,656.03,1,UPI,2021-03-03
500752,102008,Clothing,1084.71,2,Cash,2024-01-26
500753,103424,Beauty,185.21,1,Card,2024-11-02
500754,100810,Clothing,493.89,1,UPI,2022-03-28
500755,102657,Toys,1268.92,4,UPI,2024-05-23
500756,100598,Electronics,176.6,2,Card,2024-01-13
500757,102647,Groceries,224.37,4,Card,2022-02-10
500758,101194,Home,907.46,4,UPI,2023-10-03
500759,102236,Groceries,1222.07,1,Card,2024-02-05
500760,103353,Groceries,298.43,4,Wallet,2021-12-23
500761,104397,Toys,90.37,3,Cash,2021-05-11
500762,100810,Clothing,3864.63,3,UPI,2023-11-12
500763,104484,Groceries,83.45,3,UPI,2022-08-19
500764,101923,Beauty,52.46,2,Card,2021-08-14
500765,104234,Electronics,518.7,2,Cash,2024-02-04
500766,102544,Home,351.93,3,Card,2023-08-11
500767,104331,Electronics,1072.81,3,UPI,2022-01-29
500768,103336,Groceries,2745.55,4,Cash,2023-05-21
500769,102528,Electronics,837.27,2,Card,2024-01-30
500770,101536,Toys,1830.96,1,Card,2024-03-17
500771,104833,Electronics,2929.27,1,UPI,2024-06-07
500772,103991,Clothing,301.98,2,Card,2021-03-28
500773,101875,Groceries,854.05,4,Card,2022-06-07
500774,100820,Groceries,1282.9,3,UPI,2021-04-03
500775,103899,Clothing,533.95,4,UPI,2023-03-15
500776,104947,Clothing,1665.34,4,Card,2021-06-02
500777,101375,Sports,1516.22,2,Cash,2024-12-17
500778,104577,Toys,705.94,3,Card,2021-12-20
500779,100588,Groceries,160.48,2,UPI,2023-05-29
500780,104753,Electronics,63.96,2,Card,2022-08-31
500781,103721,Toys,603.2,4,Card,2023-09-10
500782,101723,Books,152.76,2,Card,2023-07-06
500783,101498,Clothing,1875.85,2,UPI,2023-07-04
500784,103213,Clothing,538.35,2,Netbanking,2022-02-13
500785,102977,Electronics,1366.29,2,Card,2024-01-16
500786,104594,Clothing,560.27,4,Card,2021-07-30
500787,103830,Groceries,1957.2,3,UPI,2022-01-18
500788,102666,Books,2681.54,3,Card,2023-05-21
500789,104640,Groceries,2230.6,4,Card,2024-03-22
500790,102973,Groceries,845.08,1,Wallet,2023-10-26
500791,104265,Home,155.22,2,UPI,2024-01-05
500792,104211,Groceries,607.71,4,Card,2022-02-15
500793,104595,Clothing,712.93,1,UPI,2021-01-04
500794,100316,Books,3920.3,1,Netbanking,2024-10-27
500795,102918,Clothing,1050.26,2,Netbanking,2024-01-12
500796,102314,Toys,1278.81,4,UPI,2023-07-30
500797,102442,Electronics,1877.93,2,UPI,2022-03-07
500798,102277,Electronics,1057.76,1,Netbanking,2024-10-17
500799,104190,Toys,1145.01,1,UPI,2022-02-16
500800,101568,Electronics,387.77,2,UPI,2021-02-04
500801,102283,Sports,122.8,2,UPI,2024-06-19
500802,100970,Clothing,1583.51,2,Card,2023-06-27
500803,101236,Clothing,2316.07,3,Card,2021-03-21
500804,103319,Home,687.23,4,Wallet,2021-03-16
500805,100552,Sports,1005.32,4,Wallet,2023-03-22
500806,100920,Toys,490.56,4,Netbanking,2021-10-11
500807,102612,Groceries,767.89,1,Card,2022-12-28
500808,100203,Sports,331.18,4,Card,2024-06-15
500809,100600,Groceries,1761.97,4,Card,2021-12-03
500810,104335,Sports,862.52,1,UPI,2022-08-09
500811,104246,Electronics,1000.65,1,Card,2022-07-21
500812,101725,Clothing,95.35,3,Netbanking,2021-03-24
500813,101727,Groceries,1218.7,1,UPI,2021-11-14
500814,104680,Groceries,321.76,2,UPI,2023-05-25
500815,100118,Sports,630.23,3,Wallet,2022-11-10
500816,102893,Groceries,688.7,1,Cash,2024-08-13
500817,102998,Sports,764.64,4,UPI,2022-12-01
500818,103930,Clothing,359.65,3,Card,2024-09-27
500819,104753,Electronics,2327.43,3,Wallet,2023-04-14
500820,101760,Groceries,720.03,4,Card,2023-08-13
500821,102163,Beauty,1186.52,4,Card,2024-12-18
500822,103366,Books,1192.11,4,Netbanking,2023-09-14
500823,104823,Groceries,1170.69,2,Card,2021-01-19
500824,104466,Electronics,1033.32,3,UPI,2023-03-25
500825,103351,Electronics,2125.39,2,Card,2021-01-04
500826,104303,Beauty,2059.53,2,UPI,2022-04-12
500827,100404,Home,697.78,4,Wallet,2021-07-09
500828,101857,Groceries,1262.21,1,Netbanking,2024-07-28
500829,100060,Groceries,180.21,2,Card,2021-03-04
500830,100871,Beauty,164.19,1,Card,2023-10-11
500831,103152,Clothing,834.52,1,Wallet,2024-07-01
500832,104432,Sports,2815.55,4,UPI,2023-10-23
500833,103161,Groceries,1309.79,1,Card,2021-03-08
500834,103342,Sports,1377.55,2,UPI,2023-05-28
500835,100495,Clothing,255.9,1,Card,2024-08-02
500836,103343,Clothing,774.64,2,Card,2021-05-12
500837,102246,Home,664.57,4,UPI,2023-12-08
500838,103268,Clothing,1883.31,2,Card,2022-08-28
500839,101611,Clothing,227.96,1,Card,2023-07-30
500840,102901,Groceries,979.73,2,UPI,2023-09-20
500841,102092,Books,2957.69,1,Cash,2023-12-07
500842,102764,Toys,2725.87,1,UPI,2024-06-08
500843,100702,Clothing,2345.39,4,Card,2021-10-11
500844,101948,Electronics,613.98,1,UPI,2022-07-03
500845,101846,Groceries,3448.31,3,UPI,2023-11-18
500846,103675,Beauty,2013.56,2,Netbanking,2024-12-05
500847,103517,Toys,2335.71,3,Card,2023-06-21
500848,104547,Groceries,3282.16,3,Card,2024-05-30
500849,103157,Sports,3367.57,2,UPI,2024-10-31
500850,101546,Home,379.43,4,Card,2023-10-30
500851,103916,Groceries,213.93,2,Card,2023-06-21
500852,102469,Clothing,1458.81,4,Card,2024-12-07
500853,100944,Sports,1043.97,1,Card,2023-12-30
500854,103735,Electronics,525.97,3,Card,2021-12-08
500855,100628,Groceries,1434.12,2,Cash,2021-03-07
500856,100872,Electronics,126.8,1,UPI,2022-08-30
500857,103794,Toys,108.03,2,Card,2023-12-30
500858,103844,Home,574.92,2,Cash,2023-01-16
500859,103946,Clothing,308.58,1,UPI,2024-07-08
500860,101444,Sports,1571.39,2,Card,2022-06-16
500861,104355,Books,3598.32,1,UPI,2024-11-20
500862,103603,Groceries,1350.33,3,Card,2024-10-13
500863,104166,Electronics,1326.3,1,Card,2021-12-24
500864,103532,Groceries,57.94,2,Netbanking,2024-11-16
500865,102888,Toys,911.61,3,UPI,2022-01-11
500866,100520,Clothing,2088.59,3,Card,2024-04-24
500867,103543,Beauty,1324.0,1,Card,2024-08-21
500868,103452,Groceries,360.19,4,Card,2021-03-05
500869,101536,Clothing,2314.41,1,Wallet,2021-06-27
500870,103674,Electronics,4051.71,4,Card,2021-08-23
500871,102725,Clothing,442.53,1,UPI,2023-05-15
500872,102769,Groceries,328.46,3,Card,2023-02-01
500873,101819,Clothing,545.94,1,Card,2021-02-09
500874,100551,Beauty,128.29,4,Wallet,2024-08-03
500875,101068,Toys,2530.38,2,Card,2024-07-06
500876,103841,Groceries,3229.16,4,UPI,2024-06-17
500877,101331,Sports,1253.86,3,Netbanking,2021-12-17
500878,100006,Beauty,1784.41,1,UPI,2022-06-25
500879,104982,Electronics,1375.5,3,Netbanking,2023-08-24
500880,101028,Home,618.53,2,UPI,2024-08-28
500881,103291,Home,1249.74,2,Card,2023-08-20
500882,104640,Groceries,2221.81,2,Cash,2024-02-06
500883,103008,Electronics,2042.29,1,Wallet,2023-04-11
500884,103983,Groceries,151.44,4,Card,2021-01-30
500885,104867,Home,795.22,1,Card,2021-11-05
500886,104320,Groceries,657.65,3,Card,2021-02-15
500887,102759,Groceries,1723.23,1,Card,2024-10-14
500888,101805,Sports,885.08,3,Card,2021-05-17
500889,102392,Groceries,566.39,1,Card,2023-02-14
500890,104219,Electronics,1520.44,4,Netbanking,2024-12-25
500891,104283,Groceries,819.98,2,UPI,2022-07-10
500892,104244,Books,405.86,1,Cash,2024-06-28
500893,102996,Groceries,2703.29,4,UPI,2022-03-09
500894,102361,Groceries,193.96,1,Card,2023-04-27
500895,101527,Groceries,71.9,1,Card,2021-07-26
500896,100013,Groceries,236.46,2,UPI,2022-03-22
500897,103821,Home,264.44,3,Wallet,2023-12-19
500898,101363,Books,976.74,4,Netbanking,2024-05-14
500899,101633,Home,1226.56,1,Netbanking,2021-11-27
500900,104231,Clothing,764.38,2,Netbanking,2022-08-19
500901,100243,Groceries,324.05,1,UPI,2022-06-09
500902,104640,Electronics,220.14,1,Card,2023-01-19
500903,100004,Electronics,863.09,2,Card,2024-03-27
500904,104697,Beauty,1050.22,1,UPI,2024-02-02
500905,102247,Clothing,484.82,1,Card,2021-12-25
500906,100483,Electronics,348.83,4,Netbanking,2023-05-02
500907,103377,Groceries,150.83,4,Card,2024-10-20
500908,104496,Groceries,81.91,4,Card,2022-07-09
500909,102163,Beauty,184.11,1,Netbanking,2024-04-17
500910,103457,Clothing,1676.12,1,UPI,2021-12-24
500911,104884,Beauty,555.95,4,Card,2024-07-11
500912,101178,Home,83.36,1,Wallet,2023-01-25
500913,104098,Electronics,901.54,2,Card,2022-07-03
500914,101458,Books,971.62,2,UPI,2024-10-08
500915,102100,Groceries,721.79,1,Wallet,2024-10-19
500916,101392,Groceries,190.76,1,Card,2024-06-27
500917,102207,Beauty,1737.64,3,Cash,2024-02-18
500918,100019,Groceries,1451.87,2,UPI,2024-04-30
500919,101493,Clothing,652.5,1,Card,2023-03-18
500920,102202,Beauty,625.22,3,UPI,2023-12-22
500921,103159,Home,253.43,2,Cash,2024-05-18
500922,103179,Groceries,1730.71,3,Netbanking,2021-02-21
500923,102918,Home,1148.27,4,Netbanking,2021-11-09
500924,101442,Beauty,157.64,3,Card,2024-07-26
500925,104727,Clothing,619.9,4,Card,2022-01-23
500926,101933,Home,2856.61,1,UPI,2024-05-10
500927,101068,Books,772.6,1,UPI,2021-05-19
500928,102743,Books,521.52,2,Wallet,2021-01-19
500929,103743,Clothing,1288.66,3,Card,2021-11-17
500930,100054,Electronics,322.24,3,Card,2021-04-05
500931,101358,Sports,940.31,1,Card,2021-05-10
500932,104117,Groceries,1378.66,2,Card,2024-02-03
